Seq,ClothingID,Age,TitleLength,ReviewTextLength,Rating,RecommendedIND,DepartmentName,ClassName
5915.0,1094.0,37.0,16.0,500.0,5.0,Y,Dresses,Dresses
5916.0,833.0,43.0,27.0,245.0,5.0,Y,Tops,Blouses
5917.0,833.0,46.0,13.0,252.0,3.0,N,Tops,Blouses
5918.0,867.0,48.0,11.0,346.0,5.0,Y,Tops,Knits
5919.0,862.0,34.0,38.0,71.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
5920.0,862.0,40.0,19.0,261.0,4.0,Y,Tops,Knits
5921.0,815.0,35.0,0.0,0.0,5.0,Y,Tops,Blouses
5922.0,833.0,46.0,30.0,283.0,3.0,N,Tops,Blouses
5923.0,867.0,50.0,10.0,104.0,5.0,Y,Tops,Knits
5924.0,1033.0,29.0,20.0,219.0,4.0,Y,Bottoms,Jeans
5925.0,862.0,55.0,0.0,24.0,5.0,Y,Tops,Knits
5926.0,1094.0,23.0,23.0,161.0,5.0,Y,Dresses,Dresses
5927.0,917.0,64.0,25.0,451.0,5.0,Y,Tops,Fine gauge
5928.0,815.0,45.0,21.0,306.0,5.0,Y,Tops,Blouses
5929.0,862.0,50.0,27.0,231.0,5.0,Y,Tops,Knits
5930.0,833.0,65.0,18.0,226.0,5.0,Y,Tops,Blouses
5931.0,1094.0,42.0,16.0,57.0,5.0,Y,Dresses,Dresses
5932.0,201.0,24.0,35.0,197.0,5.0,Y,Intimate,Legwear
5933.0,1094.0,56.0,26.0,414.0,3.0,Y,Dresses,Dresses
5934.0,1139.0,48.0,18.0,499.0,4.0,Y,Trend,Trend
5935.0,1004.0,62.0,18.0,500.0,5.0,Y,Bottoms,Skirts
5936.0,873.0,47.0,28.0,473.0,5.0,Y,Tops,Knits
5937.0,873.0,61.0,9.0,451.0,4.0,Y,Tops,Knits
5938.0,1110.0,54.0,9.0,499.0,5.0,Y,Dresses,Dresses
5939.0,873.0,61.0,19.0,222.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
5940.0,895.0,56.0,15.0,144.0,4.0,Y,Tops,Fine gauge
5941.0,1110.0,41.0,21.0,378.0,5.0,Y,Dresses,Dresses
5942.0,873.0,39.0,37.0,472.0,3.0,N,Tops,Knits
5943.0,850.0,59.0,0.0,500.0,5.0,Y,Tops,Blouses
5944.0,873.0,53.0,9.0,134.0,5.0,Y,Tops,Knits
5945.0,873.0,39.0,15.0,143.0,5.0,Y,Tops,Knits
5946.0,873.0,25.0,0.0,66.0,3.0,N,Tops,Knits
5947.0,850.0,38.0,11.0,91.0,4.0,Y,Tops,Blouses
5948.0,873.0,45.0,29.0,117.0,5.0,Y,Tops,Knits
5949.0,873.0,32.0,15.0,213.0,5.0,Y,Tops,Knits
5950.0,839.0,49.0,19.0,343.0,4.0,Y,Tops,Blouses
5951.0,873.0,35.0,0.0,381.0,5.0,Y,Tops,Knits
5952.0,1004.0,36.0,17.0,500.0,5.0,Y,Bottoms,Skirts
5953.0,895.0,62.0,23.0,382.0,5.0,Y,Tops,Fine gauge
5954.0,850.0,57.0,26.0,341.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
5955.0,850.0,37.0,18.0,500.0,5.0,Y,Tops,Blouses
5956.0,1110.0,42.0,9.0,497.0,5.0,Y,Dresses,Dresses
5957.0,839.0,54.0,19.0,253.0,5.0,Y,Tops,Blouses
5958.0,1110.0,34.0,0.0,500.0,5.0,Y,Dresses,Dresses
5959.0,1004.0,39.0,29.0,388.0,5.0,Y,Bottoms,Skirts
5960.0,873.0,31.0,23.0,489.0,5.0,Y,Tops,Knits
5961.0,873.0,31.0,9.0,342.0,4.0,Y,Tops,Knits
5962.0,850.0,46.0,28.0,489.0,1.0,N,Tops,Blouses
5963.0,873.0,41.0,15.0,173.0,5.0,Y,Tops,Knits
5964.0,1004.0,23.0,34.0,489.0,4.0,Y,Bottoms,Skirts
5965.0,873.0,32.0,15.0,138.0,5.0,Y,Tops,Knits
5966.0,839.0,25.0,37.0,288.0,5.0,Y,Tops,Blouses
5967.0,1004.0,53.0,12.0,502.0,4.0,Y,Bottoms,Skirts
5968.0,850.0,23.0,9.0,361.0,5.0,Y,Tops,Blouses
5969.0,873.0,29.0,26.0,73.0,3.0,N,Tops,Knits
5970.0,873.0,25.0,0.0,116.0,4.0,Y,Tops,Knits
5971.0,1004.0,39.0,10.0,135.0,3.0,Y,Bottoms,Skirts
5972.0,873.0,41.0,24.0,111.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
5973.0,873.0,50.0,0.0,116.0,5.0,Y,Tops,Knits
5974.0,839.0,56.0,18.0,284.0,5.0,Y,Tops,Blouses
5975.0,839.0,61.0,8.0,300.0,5.0,Y,Tops,Blouses
5976.0,1110.0,33.0,28.0,179.0,3.0,Y,Dresses,Dresses
5977.0,850.0,36.0,24.0,202.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
5978.0,1086.0,29.0,31.0,219.0,4.0,N,Dresses,Dresses
5979.0,873.0,51.0,9.0,69.0,5.0,Y,Tops,Knits
5980.0,839.0,44.0,18.0,494.0,5.0,Y,Tops,Blouses
5981.0,839.0,46.0,0.0,224.0,5.0,Y,Tops,Blouses
5982.0,873.0,36.0,13.0,499.0,5.0,Y,Tops,Knits
5983.0,873.0,37.0,17.0,201.0,5.0,Y,Tops,Knits
5984.0,1110.0,61.0,12.0,287.0,5.0,Y,Dresses,Dresses
5985.0,850.0,41.0,32.0,153.0,4.0,Y,Tops,Blouses
5986.0,873.0,40.0,26.0,202.0,4.0,Y,Tops,Knits
5987.0,873.0,47.0,0.0,0.0,4.0,Y,Tops,Knits
5988.0,850.0,39.0,0.0,86.0,5.0,Y,Tops,Blouses
5989.0,873.0,31.0,0.0,0.0,5.0,Y,Tops,Knits
5990.0,895.0,74.0,39.0,204.0,5.0,Y,Tops,Fine gauge
5991.0,839.0,42.0,12.0,302.0,5.0,Y,Tops,Blouses
5992.0,873.0,40.0,9.0,308.0,4.0,Y,Tops,Knits
5993.0,1101.0,49.0,32.0,500.0,4.0,Y,Dresses,Dresses
5994.0,839.0,48.0,34.0,212.0,5.0,Y,Tops,Blouses
5995.0,873.0,53.0,20.0,185.0,4.0,Y,Tops,Knits
5996.0,873.0,58.0,16.0,300.0,5.0,Y,Tops,Knits
5997.0,839.0,23.0,8.0,145.0,4.0,Y,Tops,Blouses
5998.0,873.0,23.0,9.0,180.0,4.0,Y,Tops,Knits
5999.0,839.0,22.0,16.0,212.0,5.0,Y,Tops,Blouses
6000.0,1101.0,40.0,16.0,269.0,5.0,Y,Dresses,Dresses
6001.0,873.0,38.0,28.0,109.0,5.0,Y,Tops,Knits
6002.0,873.0,35.0,0.0,0.0,3.0,Y,Tops,Knits
6003.0,1086.0,47.0,16.0,247.0,5.0,Y,Dresses,Dresses
6004.0,873.0,52.0,21.0,286.0,2.0,N,Tops,Knits
6005.0,873.0,29.0,14.0,199.0,5.0,Y,Tops,Knits
6006.0,873.0,34.0,26.0,189.0,3.0,Y,Tops,Knits
6007.0,525.0,36.0,9.0,279.0,5.0,Y,Intimate,Swim
6008.0,873.0,47.0,8.0,502.0,5.0,Y,Tops,Knits
6009.0,873.0,70.0,29.0,170.0,5.0,Y,Tops,Knits
6010.0,873.0,39.0,16.0,140.0,5.0,Y,Tops,Knits
6011.0,1101.0,53.0,35.0,500.0,5.0,Y,Dresses,Dresses
6012.0,873.0,56.0,9.0,97.0,4.0,Y,Tops,Knits
6013.0,873.0,26.0,11.0,75.0,5.0,Y,Tops,Knits
6014.0,873.0,33.0,0.0,0.0,5.0,Y,Tops,Knits
6015.0,873.0,27.0,31.0,293.0,5.0,Y,Tops,Knits
6016.0,1030.0,39.0,23.0,389.0,5.0,Y,Bottoms,Jeans
6017.0,1101.0,51.0,33.0,360.0,2.0,N,Dresses,Dresses
6018.0,873.0,20.0,34.0,122.0,5.0,Y,Tops,Knits
6019.0,873.0,41.0,0.0,0.0,4.0,Y,Tops,Knits
6020.0,873.0,73.0,12.0,501.0,5.0,Y,Tops,Knits
6021.0,850.0,30.0,26.0,199.0,3.0,Y,Tops,Blouses
6022.0,850.0,32.0,29.0,349.0,5.0,Y,Tops,Blouses
6023.0,1004.0,39.0,11.0,345.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
6024.0,850.0,50.0,0.0,394.0,5.0,Y,Tops,Blouses
6025.0,1110.0,35.0,22.0,328.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
6026.0,873.0,57.0,0.0,129.0,5.0,Y,Tops,Knits
6027.0,873.0,40.0,16.0,169.0,5.0,Y,Tops,Knits
6028.0,873.0,23.0,13.0,147.0,5.0,Y,Tops,Knits
6029.0,850.0,35.0,18.0,396.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
6030.0,873.0,38.0,11.0,175.0,4.0,N,Tops,Knits
6031.0,873.0,28.0,19.0,237.0,5.0,Y,Tops,Knits
6032.0,839.0,60.0,8.0,439.0,5.0,Y,Tops,Blouses
6033.0,873.0,27.0,16.0,185.0,5.0,Y,Tops,Knits
6034.0,1110.0,39.0,8.0,211.0,4.0,Y,Dresses,Dresses
6035.0,873.0,46.0,8.0,51.0,5.0,Y,Tops,Knits
6036.0,873.0,31.0,34.0,279.0,5.0,Y,Tops,Knits
6037.0,873.0,56.0,17.0,116.0,5.0,Y,Tops,Knits
6038.0,873.0,27.0,20.0,180.0,5.0,Y,Tops,Knits
6039.0,873.0,52.0,17.0,498.0,3.0,Y,Tops,Knits
6040.0,873.0,35.0,14.0,231.0,5.0,Y,Tops,Knits
6041.0,873.0,35.0,15.0,362.0,1.0,N,Tops,Knits
6042.0,839.0,64.0,12.0,502.0,5.0,Y,Tops,Blouses
6043.0,850.0,30.0,16.0,141.0,4.0,Y,Tops,Blouses
6044.0,895.0,41.0,47.0,360.0,4.0,Y,Tops,Fine gauge
6045.0,850.0,65.0,41.0,500.0,5.0,Y,Tops,Blouses
6046.0,873.0,30.0,10.0,169.0,5.0,Y,Tops,Knits
6047.0,873.0,49.0,23.0,228.0,4.0,Y,Tops,Knits
6048.0,1101.0,39.0,17.0,394.0,5.0,Y,Dresses,Dresses
6049.0,873.0,40.0,20.0,284.0,5.0,Y,Tops,Knits
6050.0,873.0,52.0,9.0,275.0,5.0,Y,Tops,Knits
6051.0,873.0,28.0,10.0,106.0,3.0,N,Tops,Knits
6052.0,873.0,39.0,24.0,357.0,3.0,Y,Tops,Knits
6053.0,873.0,20.0,8.0,158.0,5.0,Y,Tops,Knits
6054.0,873.0,48.0,8.0,133.0,3.0,Y,Tops,Knits
6055.0,985.0,26.0,33.0,402.0,2.0,N,Jackets,Jackets
6056.0,1092.0,39.0,9.0,100.0,5.0,Y,Dresses,Dresses
6057.0,1110.0,45.0,21.0,325.0,5.0,Y,Dresses,Dresses
6058.0,985.0,28.0,9.0,500.0,4.0,Y,Jackets,Jackets
6059.0,823.0,23.0,19.0,175.0,1.0,N,Tops,Blouses
6060.0,1059.0,40.0,0.0,216.0,5.0,Y,Bottoms,Pants
6061.0,1110.0,34.0,0.0,319.0,4.0,Y,Dresses,Dresses
6062.0,985.0,26.0,20.0,359.0,5.0,Y,Jackets,Jackets
6063.0,1081.0,40.0,0.0,264.0,3.0,Y,Dresses,Dresses
6064.0,891.0,53.0,8.0,279.0,4.0,Y,Tops,Fine gauge
6065.0,828.0,27.0,32.0,231.0,3.0,N,Tops,Blouses
6066.0,828.0,41.0,17.0,164.0,5.0,Y,Tops,Blouses
6067.0,828.0,52.0,7.0,130.0,5.0,Y,Tops,Blouses
6068.0,1110.0,63.0,10.0,222.0,5.0,Y,Dresses,Dresses
6069.0,1110.0,37.0,44.0,351.0,2.0,N,Dresses,Dresses
6070.0,828.0,46.0,13.0,500.0,1.0,N,Tops,Blouses
6071.0,985.0,39.0,17.0,234.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
6072.0,1092.0,39.0,12.0,500.0,5.0,Y,Dresses,Dresses
6073.0,1110.0,29.0,17.0,367.0,5.0,Y,Dresses,Dresses
6074.0,828.0,25.0,24.0,499.0,5.0,Y,Tops,Blouses
6075.0,1110.0,61.0,12.0,378.0,5.0,Y,Dresses,Dresses
6076.0,828.0,54.0,8.0,139.0,5.0,Y,Tops,Blouses
6077.0,1110.0,63.0,0.0,300.0,5.0,Y,Dresses,Dresses
6078.0,940.0,65.0,0.0,56.0,5.0,Y,Tops,Sweaters
6079.0,1087.0,45.0,0.0,499.0,4.0,Y,Dresses,Dresses
6080.0,828.0,27.0,0.0,179.0,5.0,Y,Tops,Blouses
6081.0,828.0,41.0,0.0,259.0,5.0,Y,Tops,Blouses
6082.0,1110.0,55.0,40.0,499.0,5.0,Y,Dresses,Dresses
6083.0,828.0,37.0,0.0,0.0,5.0,Y,Tops,Blouses
6084.0,1092.0,45.0,39.0,500.0,5.0,Y,Dresses,Dresses
6085.0,1131.0,36.0,12.0,377.0,5.0,Y,Jackets,Outerwear
6086.0,828.0,60.0,21.0,409.0,5.0,Y,Tops,Blouses
6087.0,940.0,40.0,8.0,319.0,4.0,Y,Tops,Sweaters
6088.0,985.0,33.0,22.0,188.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
6089.0,985.0,34.0,11.0,500.0,5.0,Y,Jackets,Jackets
6090.0,828.0,48.0,11.0,123.0,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
6091.0,828.0,46.0,4.0,115.0,5.0,Y,Tops,Blouses
6092.0,828.0,42.0,26.0,70.0,5.0,Y,Tops,Blouses
6093.0,823.0,41.0,24.0,101.0,3.0,Y,Tops,Blouses
6094.0,985.0,22.0,16.0,436.0,5.0,Y,Jackets,Jackets
6095.0,1059.0,31.0,20.0,132.0,5.0,Y,Bottoms,Pants
6096.0,1110.0,22.0,0.0,258.0,4.0,Y,Dresses,Dresses
6097.0,1081.0,42.0,29.0,334.0,2.0,N,Dresses,Dresses
6098.0,1024.0,61.0,17.0,498.0,4.0,Y,Bottoms,Jeans
6099.0,1087.0,30.0,47.0,500.0,2.0,N,Dresses,Dresses
6100.0,828.0,47.0,16.0,219.0,5.0,Y,Tops,Blouses
6101.0,5.0,39.0,16.0,211.0,5.0,Y,Tops,Sweaters
6102.0,1110.0,39.0,12.0,463.0,5.0,Y,Dresses,Dresses
6103.0,1092.0,48.0,37.0,387.0,5.0,Y,Dresses,Dresses
6104.0,1059.0,27.0,19.0,210.0,5.0,Y,Bottoms,Pants
6105.0,940.0,40.0,0.0,262.0,4.0,Y,Tops,Sweaters
6106.0,828.0,42.0,45.0,499.0,4.0,Y,Tops,Blouses
6107.0,1110.0,35.0,15.0,191.0,2.0,N,Dresses,Dresses
6108.0,828.0,52.0,18.0,69.0,1.0,N,Tops,Blouses
6109.0,1081.0,34.0,18.0,500.0,3.0,Y,Dresses,Dresses
6110.0,1081.0,35.0,27.0,499.0,4.0,N,Dresses,Dresses
6111.0,1081.0,42.0,14.0,68.0,5.0,Y,Dresses,Dresses
6112.0,1033.0,49.0,13.0,370.0,5.0,Y,Bottoms,Jeans
6113.0,1080.0,56.0,16.0,500.0,4.0,Y,Dresses,Dresses
6114.0,860.0,39.0,12.0,173.0,2.0,N,Tops,Knits
6115.0,1081.0,32.0,21.0,119.0,3.0,N,Dresses,Dresses
6116.0,1081.0,37.0,18.0,70.0,5.0,Y,Dresses,Dresses
6117.0,862.0,42.0,18.0,243.0,5.0,Y,Tops,Knits
6118.0,1081.0,39.0,33.0,334.0,3.0,N,Dresses,Dresses
6119.0,1081.0,26.0,19.0,500.0,4.0,Y,Dresses,Dresses
6120.0,862.0,38.0,0.0,0.0,5.0,Y,Tops,Knits
6121.0,1081.0,27.0,20.0,115.0,5.0,Y,Dresses,Dresses
6122.0,860.0,26.0,8.0,456.0,5.0,Y,Tops,Knits
6123.0,1145.0,37.0,15.0,472.0,3.0,Y,Trend,Trend
6124.0,984.0,47.0,0.0,36.0,4.0,Y,Jackets,Jackets
6125.0,1084.0,25.0,23.0,312.0,5.0,Y,Dresses,Dresses
6126.0,862.0,38.0,23.0,68.0,5.0,Y,Tops,Knits
6127.0,862.0,40.0,19.0,56.0,5.0,Y,Tops,Knits
6128.0,1084.0,31.0,30.0,500.0,4.0,Y,Dresses,Dresses
6129.0,1033.0,42.0,21.0,502.0,5.0,Y,Bottoms,Jeans
6130.0,1110.0,42.0,4.0,492.0,2.0,N,Dresses,Dresses
6131.0,1081.0,43.0,26.0,236.0,4.0,Y,Dresses,Dresses
6132.0,862.0,47.0,19.0,381.0,5.0,Y,Tops,Knits
6133.0,862.0,46.0,14.0,500.0,5.0,Y,Tops,Knits
6134.0,900.0,30.0,30.0,500.0,3.0,Y,Tops,Fine gauge
6135.0,862.0,48.0,38.0,500.0,5.0,Y,Tops,Knits
6136.0,984.0,68.0,0.0,356.0,5.0,Y,Jackets,Jackets
6137.0,1145.0,32.0,13.0,316.0,4.0,Y,Trend,Trend
6138.0,1145.0,63.0,29.0,63.0,null,null,null,null
null,3.0,null,1.0,5.0,null,null,null,null
6139.0,868.0,48.0,18.0,241.0,4.0,Y,Tops,Knits
6140.0,862.0,41.0,0.0,265.0,5.0,Y,Tops,Knits
6141.0,860.0,66.0,21.0,287.0,3.0,Y,Tops,Knits
6142.0,1084.0,36.0,32.0,453.0,5.0,Y,Dresses,Dresses
6143.0,1080.0,41.0,31.0,262.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,2.0,null,1.0,7.0,null,null,null,null
6144.0,868.0,43.0,21.0,388.0,2.0,N,Tops,Knits
6145.0,862.0,42.0,17.0,499.0,5.0,Y,Tops,Knits
6146.0,862.0,42.0,10.0,481.0,5.0,Y,Tops,Knits
6147.0,1081.0,49.0,0.0,499.0,4.0,Y,Dresses,Dresses
6148.0,862.0,63.0,10.0,223.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
6149.0,1033.0,30.0,20.0,291.0,5.0,Y,Bottoms,Jeans
6150.0,1081.0,46.0,20.0,158.0,4.0,Y,Dresses,Dresses
6151.0,862.0,32.0,18.0,373.0,5.0,Y,Tops,Knits
6152.0,862.0,55.0,26.0,254.0,5.0,Y,Tops,Knits
6153.0,1033.0,47.0,26.0,188.0,4.0,Y,Bottoms,Jeans
6154.0,868.0,65.0,11.0,322.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
6155.0,1081.0,62.0,0.0,287.0,3.0,Y,Dresses,Dresses
6156.0,1081.0,37.0,43.0,109.0,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
6157.0,1081.0,65.0,18.0,245.0,4.0,Y,Dresses,Dresses
6158.0,1081.0,52.0,18.0,233.0,4.0,Y,Dresses,Dresses
6159.0,1081.0,64.0,9.0,229.0,5.0,Y,Dresses,Dresses
6160.0,900.0,54.0,27.0,500.0,4.0,Y,Tops,Fine gauge
6161.0,1081.0,55.0,21.0,229.0,4.0,Y,Dresses,Dresses
6162.0,862.0,51.0,14.0,132.0,5.0,Y,Tops,Knits
6163.0,984.0,52.0,18.0,293.0,5.0,Y,Jackets,Jackets
6164.0,850.0,54.0,20.0,394.0,5.0,Y,Tops,Blouses
6165.0,609.0,31.0,18.0,202.0,4.0,Y,Intimate,Layering
6166.0,850.0,35.0,35.0,499.0,5.0,Y,Tops,Blouses
6167.0,873.0,60.0,13.0,171.0,5.0,Y,Tops,Knits
6168.0,850.0,35.0,10.0,207.0,5.0,Y,Tops,Blouses
6169.0,880.0,40.0,24.0,201.0,4.0,Y,Tops,Knits
6170.0,873.0,57.0,19.0,165.0,4.0,Y,Tops,Knits
6171.0,873.0,48.0,4.0,500.0,5.0,Y,Tops,Knits
6172.0,850.0,39.0,21.0,281.0,5.0,Y,Tops,Blouses
6173.0,873.0,61.0,9.0,274.0,5.0,Y,Tops,Knits
6174.0,880.0,50.0,0.0,69.0,4.0,Y,Tops,Knits
6175.0,850.0,22.0,30.0,500.0,5.0,Y,Tops,Blouses
6176.0,880.0,45.0,10.0,139.0,5.0,Y,Tops,Knits
6177.0,880.0,46.0,12.0,109.0,4.0,Y,Tops,Knits
6178.0,850.0,61.0,21.0,450.0,5.0,Y,Tops,Blouses
6179.0,880.0,47.0,13.0,305.0,5.0,Y,Tops,Knits
6180.0,494.0,38.0,8.0,331.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,3.0,null,1.0,7.0,null,null,null,null
6181.0,138.0,35.0,31.0,252.0,5.0,Y,Intimate,Lounge
6182.0,873.0,22.0,10.0,500.0,4.0,Y,Tops,Knits
6183.0,494.0,37.0,13.0,55.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
6184.0,881.0,44.0,14.0,443.0,4.0,Y,Tops,Knits
6185.0,881.0,29.0,25.0,169.0,5.0,Y,Tops,Knits
6186.0,864.0,35.0,28.0,498.0,4.0,Y,Tops,Knits
6187.0,864.0,49.0,28.0,329.0,4.0,Y,Tops,Knits
6188.0,609.0,31.0,0.0,210.0,5.0,Y,Intimate,Layering
6189.0,864.0,64.0,6.0,499.0,5.0,Y,Tops,Knits
6190.0,850.0,38.0,8.0,191.0,5.0,Y,Tops,Blouses
6191.0,850.0,40.0,9.0,313.0,5.0,Y,Tops,Blouses
6192.0,880.0,28.0,10.0,239.0,3.0,N,Tops,Knits
6193.0,850.0,39.0,7.0,66.0,5.0,Y,Tops,Blouses
6194.0,829.0,55.0,15.0,141.0,5.0,Y,Tops,Blouses
6195.0,829.0,65.0,21.0,318.0,4.0,Y,Tops,Blouses
6196.0,829.0,38.0,26.0,425.0,5.0,Y,Tops,Blouses
6197.0,1081.0,20.0,9.0,277.0,4.0,Y,Dresses,Dresses
6198.0,829.0,46.0,14.0,269.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,3.0,null,1.0,4.0,null,null,null,null
6199.0,829.0,63.0,0.0,56.0,4.0,Y,Tops,Blouses
6200.0,872.0,52.0,34.0,52.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,2.0,null,1.0,4.0,null,null,null,null
6201.0,1081.0,69.0,28.0,71.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
6202.0,829.0,55.0,15.0,162.0,1.0,N,Tops,Blouses
6203.0,927.0,34.0,15.0,327.0,5.0,Y,Tops,Sweaters
6204.0,1202.0,31.0,16.0,416.0,5.0,Y,Dresses,Dresses
6205.0,872.0,43.0,10.0,236.0,2.0,N,Tops,Knits
6206.0,1081.0,32.0,4.0,179.0,4.0,Y,Dresses,Dresses
6207.0,1081.0,36.0,12.0,259.0,5.0,Y,Dresses,Dresses
6208.0,1202.0,45.0,17.0,345.0,3.0,Y,Dresses,Dresses
6209.0,1056.0,30.0,10.0,270.0,3.0,N,Bottoms,Pants
6210.0,927.0,62.0,11.0,220.0,5.0,Y,Tops,Sweaters
6211.0,927.0,36.0,25.0,483.0,3.0,N,Tops,Sweaters
6212.0,360.0,57.0,15.0,155.0,5.0,Y,Intimate,Lounge
6213.0,1056.0,43.0,31.0,237.0,4.0,Y,Bottoms,Pants
6214.0,1202.0,30.0,11.0,168.0,5.0,Y,Dresses,Dresses
6215.0,1202.0,28.0,19.0,165.0,4.0,Y,Dresses,Dresses
6216.0,829.0,53.0,33.0,73.0,1.0,Y,Tops,Blouses
6217.0,1202.0,44.0,10.0,145.0,3.0,Y,Dresses,Dresses
6218.0,829.0,41.0,15.0,295.0,5.0,Y,Tops,Blouses
6219.0,836.0,30.0,11.0,340.0,5.0,Y,Tops,Blouses
6220.0,829.0,36.0,21.0,500.0,5.0,Y,Tops,Blouses
6221.0,1033.0,37.0,15.0,227.0,4.0,Y,Bottoms,Jeans
6222.0,829.0,53.0,19.0,314.0,5.0,Y,Tops,Blouses
6223.0,829.0,56.0,0.0,146.0,5.0,Y,Tops,Blouses
6224.0,862.0,44.0,21.0,227.0,5.0,Y,Tops,Knits
6225.0,829.0,45.0,13.0,387.0,5.0,Y,Tops,Blouses
6226.0,360.0,37.0,20.0,120.0,5.0,Y,Intimate,Lounge
6227.0,829.0,32.0,28.0,168.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
6228.0,1056.0,44.0,49.0,298.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,2.0,7.0,null,null,null,null
6229.0,1033.0,32.0,12.0,231.0,5.0,Y,Bottoms,Jeans
6230.0,1056.0,42.0,21.0,500.0,4.0,Y,Bottoms,Pants
6231.0,836.0,58.0,15.0,220.0,5.0,Y,Tops,Blouses
6232.0,862.0,61.0,14.0,137.0,3.0,N,Tops,Knits
6233.0,829.0,46.0,14.0,207.0,5.0,Y,Tops,Blouses
6234.0,1081.0,46.0,8.0,257.0,5.0,Y,Dresses,Dresses
6235.0,829.0,33.0,0.0,195.0,2.0,N,Tops,Blouses
6236.0,1081.0,65.0,15.0,382.0,5.0,Y,Dresses,Dresses
6237.0,1033.0,42.0,38.0,500.0,5.0,Y,Bottoms,Jeans
6238.0,829.0,48.0,8.0,105.0,5.0,Y,Tops,Blouses
6239.0,927.0,35.0,7.0,504.0,5.0,Y,Tops,Sweaters
6240.0,943.0,43.0,38.0,500.0,3.0,Y,Tops,Sweaters
6241.0,862.0,53.0,26.0,203.0,3.0,N,Tops,Knits
6242.0,862.0,55.0,25.0,330.0,4.0,Y,Tops,Knits
6243.0,829.0,24.0,8.0,500.0,5.0,Y,Tops,Blouses
6244.0,1202.0,48.0,14.0,153.0,4.0,Y,Dresses,Dresses
6245.0,360.0,37.0,12.0,504.0,3.0,Y,Intimate,Lounge
6246.0,1033.0,47.0,21.0,358.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
6247.0,1081.0,57.0,17.0,135.0,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
6248.0,1081.0,48.0,11.0,300.0,5.0,Y,Dresses,Dresses
6249.0,836.0,42.0,0.0,129.0,5.0,Y,Tops,Blouses
6250.0,1081.0,43.0,19.0,499.0,5.0,Y,Dresses,Dresses
6251.0,1202.0,65.0,4.0,125.0,5.0,Y,Dresses,Dresses
6252.0,829.0,32.0,35.0,502.0,5.0,Y,Tops,Blouses
6253.0,1081.0,68.0,43.0,187.0,3.0,N,Dresses,Dresses
6254.0,1202.0,55.0,9.0,130.0,5.0,Y,Dresses,Dresses
6255.0,836.0,65.0,12.0,249.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
6256.0,1033.0,48.0,34.0,502.0,3.0,N,Bottoms,Jeans
6257.0,1202.0,32.0,21.0,184.0,5.0,Y,Dresses,Dresses
6258.0,1056.0,43.0,21.0,500.0,5.0,Y,Bottoms,Pants
6259.0,872.0,28.0,0.0,0.0,5.0,Y,Tops,Knits
6260.0,829.0,28.0,8.0,275.0,5.0,Y,Tops,Blouses
6261.0,836.0,30.0,8.0,356.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
